10000 10000
u 6066 4692
u 1844 9816
u 7509 6290
u 5230 3019
q 4873 6818
u 6993 3410
u 7907 8591
u 1560 3113
u 1484 2260
u 8337 252
u 3652 8268
q 2411 9301
q 8930 2870
u 9000 7858
u 2475 8368
u 2009 1218
u 3661 8711
u 6184 1344
q 182 3071
u 5178 5193
u 5919 2840
u 3660 1234
u 6261 9535
q 419 1500
q 8522 4607
u 4744 9841
u 4902 6174
u 223 2153
q 7230 2994
q 9169 2906
u 8559 3752
u 2055 4279
q 831 2718
u 7377 6009
u 4579 7047
u 252 5657
u 2721 7316
u 2498 8795
u 1023 5784
u 3086 3952
u 7734 1382
u 8575 2223
u 1822 7240
u 5353 7339
u 7644 392
u 4076 5884
u 8001 322
u 6408 8199
u 9829 4951
u 4572 8683
u 6893 1331
u 6257 4595
u 4199 8070
u 1153 1823
q 8278 4642
u 2916 5724
u 9904 7294
u 5480 5736
u 3206 5151
u 7562 6341
u 772 2246
u 5749 9749
u 2969 5079
u 6537 9736
u 7270 4467
u 3494 1336
q 9690 1445
u 8754 3327
u 3435 7242
q 9832 9695
u 9817 2826
u 5506 9111
u 3779 5237
u 5265 9449
u 6912 6434
u 857 1911
u 2774 8566
u 4269 2
u 3730 9868
u 3683 6943
u 5535 3968
u 8077 8481
u 8460 9955
u 4277 1702
u 9725 3748
q 4118 9054
u 960 3632
u 4505 9031
q 6168 3446
u 2947 9023
u 1421 2132
u 7663 9352
u 4992 3116
u 6090 7187
u 5399 4516
u 1938 8403
u 7042 7808
q 1411 6982
u 7530 7523
u 7744 5392
u 8207 9493
u 4617 2924
u 6246 4300
u 6913 9550
u 9725 7064
u 1210 5010
u 4970 9225
q 889 1015
u 1495 3561
u 4225 4669
u 8276 2128
u 79 77
u 5226 243
u 1689 9111
u 1378 1425
q 8859 2255
u 3802 1090
u 4395 1292
u 2748 172
u 2726 1024
u 6345 5353
u 4537 4050
u 8885 990
u 4185 3970
q 7448 531
u 4379 3165
u 6649 9017
u 7130 4560
u 4353 2126
u 4972 8823
q 696 8985
q 7469 1620
u 2479 6873
u 3852 3030
u 9022 6049
u 5130 5541
u 8849 2306
u 9507 4359
u 8910 2495
u 8098 4207
u 942 956
u 561 8390
u 8125 946
u 9723 4569
u 6643 5893
u 8487 2180
q 8266 3401
u 5055 6531
u 1702 9947
u 4207 3023
u 5750 5085
u 661 5676
u 6625 9851
q 1516 7693
u 6026 4906
u 4134 6476
q 1642 7160
u 3692 682
q 7868 1611
q 2307 9266
u 4049 1710
u 8390 6276
u 247 2348
u 7847 4149
u 8452 3715
q 8921 3876
u 4587 1721
u 5168 2814
u 3576 6024
u 2562 4324
q 7191 3648
u 6834 6191
u 652 4413
u 1135 2610
u 7618 9277
u 6673 8352
u 5862 2009
u 5404 4317
u 4107 1649
u 6488 1852
u 538 3818
u 1837 543
q 7499 2235
u 4024 1679
u 6692 1582
u 1458 5612
q 3556 727
u 822 9754
u 8292 9739
u 1875 3005
u 5531 677
u 809 3612
u 6756 2115
u 1027 7248
q 9334 8901
u 9894 1589
u 5256 1067
u 5575 8971
q 578 3622
u 6479 922
u 7051 3022
u 6654 5372
u 8240 6226
u 1493 5263
q 641 1585
u 4925 4378
u 6536 9328
u 4098 9753
q 8312 2486
u 2632 4066
u 8867 7776
u 4431 4451
u 917 5115
u 5988 7477
u 3787 2661
u 6989 7792
q 9048 4883
u 4132 4232
u 5315 1126
q 8040 7825
u 3579 7715
u 7842 5321
u 5666 1710
u 7569 419
u 6163 7720
q 3906 4400
u 586 4449
u 1898 5415
u 1848 1022
q 839 7345
u 906 5974
u 7800 8431
q 4964 7620
q 2736 9273
u 7014 5113
u 1627 8406
u 3892 7383
u 2582 7712
u 1224 5744
u 3940 1507
u 1578 8343
u 4949 563
u 4026 6796
u 4326 1514
u 4737 6977
u 7701 1401
u 600 7423
u 541 2993
u 4389 4890
u 4876 649
u 3247 6488
q 2195 6548
u 8638 9021
u 4211 9615
u 1722 1447
q 2955 3716
u 9690 4945
u 4752 8987
u 2383 4058
q 1321 3707
u 519 4088
q 3742 7754
u 4155 7153
u 9231 6840
q 2969 6971
u 2893 2090
u 7279 3015
u 5759 1439
u 2903 3557
u 3221 1285
u 3988 3457
u 2507 8036
u 2790 5057
u 5712 6218
q 3651 7142
u 6822 9076
u 5274 6366
u 1872 1940
q 9506 7437
u 5232 567
u 3114 1382
q 4631 2153
q 6066 1861
u 240 3493
q 993 4513
u 4144 4357
u 2425 3547
u 7703 7571
u 1697 3331
u 8830 8457
u 4005 1601
u 181 4242
u 3802 5794
u 1089 4326
u 7473 1983
u 3764 3411
u 9646 2734
u 5930 9860
u 9336 3472
u 1902 145
u 3872 1487
u 8455 6316
u 1282 4422
u 1975 4482
u 881 4627
u 3117 6996
u 7136 6084
q 9353 6803
u 7227 7919
u 8298 4199
q 516 24
u 7093 5572
u 248 3531
u 445 9835
u 8265 4794
q 873 6240
u 6139 7193
u 3878 1825
u 1460 2622
u 5986 4034
u 2961 3272
u 9332 6631
u 1580 1537
u 2144 1877
u 8621 9556
u 969 7713
u 9829 8937
u 1481 5007
q 6371 6057
u 5137 5033
u 5126 2430
u 3263 5454
u 6836 7778
u 1602 8800
u 8453 1906
u 569 939
q 9334 3972
u 4626 3904
u 4103 1939
u 5657 9618
u 6959 7131
u 3940 4917
u 6627 7890
u 8612 798
u 2113 196
u 5014 7978
u 301 700
u 9679 9082
u 5966 3177
u 8306 2227
u 848 531
u 6858 6133
u 4100 2309
u 5973 2860
u 9584 8566
u 5649 1176
u 7106 4253
u 290 2632
u 4386 7628
u 3885 2907
q 5167 7338
q 9282 6433
u 6404 9066
u 7715 9635
u 143 4567
u 5128 9094
u 6380 2886
u 8415 1643
u 87 9674
u 1880 9069
u 3208 1894
u 1036 5004
u 3121 8250
u 4791 2424
u 270 3163
u 1091 9123
u 7316 3157
u 2013 1653
u 7169 7646
u 2369 563
u 5107 5177
u 2962 4764
u 3535 5336
q 6053 9232
u 7504 6072
u 8495 2935
q 9294 6468
u 3261 7406
u 9500 7617
u 1100 9588
u 3866 4195
u 5673 7081
u 8488 4809
u 2917 4881
u 6086 4074
u 6501 1281
u 3751 6469
u 9110 884
q 6373 6745
u 3798 3799
u 7329 1231
u 5 2214
u 8327 4330
u 5040 4427
u 6230 9997
u 5135 7175
u 7046 2271
u 1616 458
u 9156 8457
u 3315 1781
u 4010 7160
q 5128 7485
u 2617 1407
u 8614 8390
q 711 3193
u 3000 235
q 2883 4259
q 2513 7148
u 2550 6043
u 5485 8285
u 9693 2289
u 9046 9340
u 2893 4996
u 2888 3400
u 1698 1533
u 6066 4137
u 9353 5379
u 8402 6964
u 958 5748
u 6886 15
q 4541 658
u 2175 4949
u 8485 614
u 5330 6841
u 2882 519
q 5647 4205
u 9064 9551
u 9512 3585
u 7343 6024
u 635 1020
u 6664 9878
u 6842 4434
u 8390 7963
u 1863 3596
u 7136 2631
u 5695 1984
u 8626 3398
q 466 1378
u 2501 3049
u 2870 2376
u 2063 5362
u 9277 4889
q 1622 6619
u 2459 3839
u 3621 9140
u 1815 2567
u 3031 580
u 5193 4953
u 8542 9982
u 7836 7277
u 6179 9962
q 3269 2418
u 689 3194
u 7191 3108
u 2355 9926
u 7606 6601
u 3047 174
q 3212 8497
u 620 5718
u 7502 8863
q 2654 1097
u 8676 1852
u 2762 7117
u 6251 3537
u 3546 3159
u 8527 9393
u 4073 6682
u 8871 6298
u 3187 5717
u 4255 1216
u 259 3218
u 2366 5199
q 3859 7377
u 5008 5649
u 5187 9758
u 6327 8369
u 5747 4649
u 4005 7453
q 2074 8678
u 3937 9032
u 2237 2369
u 4321 2417
u 1106 5210
u 538 3072
u 2600 4443
u 3028 9063
u 7269 8493
u 8677 2663
u 1298 321
u 344 1413
u 7965 1454
u 2712 4338
u 415 2740
u 6526 7507
u 7676 3334
u 4466 143
u 3710 7231
u 4788 5638
u 4193 7389
u 253 1874
u 9615 8263
u 4077 6417
u 5922 6252
u 1507 7594
q 5042 7862
u 7333 6248
q 7667 8220
u 7500 6228
u 9192 7206
u 3792 862
u 1960 697
u 9827 5016
u 7895 872
u 3582 291
u 8942 1120
u 9794 2749
u 4671 2107
q 4327 9372
u 3159 8938
u 913 2494
u 953 8753
u 3286 6933
q 5048 6419
q 7197 6221
u 6807 6676
u 287 2129
u 3329 446
u 2671 2338
u 691 2807
u 108 3598
q 9658 9148
u 5667 9950
u 1940 3780
q 3623 2866
q 6951 7371
q 5205 1883
q 6151 2510
u 804 8362
u 1997 1189
u 262 4214
u 1973 8669
u 4599 9495
u 6142 4545
u 8949 3453
q 677 9234
u 3894 8200
q 7463 9923
u 3051 5098
u 40 6781
u 6283 29
u 7552 3416
u 8133 37
u 1042 8122
u 2919 8913
u 7732 9618
u 278 3596
u 7807 8686
u 5698 6945
u 843 5783
u 1990 9739
u 8274 8071
u 6224 9117
u 4234 3384
u 7015 951
q 7682 8620
u 1821 9609
u 7602 1710
u 7026 3544
u 1941 8301
u 3214 9748
u 6657 8159
q 1074 6215
u 7467 855
u 2097 8244
u 7512 5221
u 1265 1369
u 4819 9348
q 5338 9571
u 4327 200
u 5333 7967
u 511 3093
u 1991 9239
u 9674 6194
q 139 4777
u 2250 2180
u 296 3509
u 3612 8475
q 7592 7821
u 2089 9012
u 266 8570
u 1005 2480
u 5047 574
u 1982 3057
u 7719 5487
q 3393 235
u 766 6445
u 7983 3581
q 9711 8439
u 1520 3505
u 6004 7748
u 9565 7476
u 2803 535
u 6684 5283
u 5345 5427
u 1447 7294
q 7679 3784
u 3907 6077
u 1539 4793
q 730 8556
u 5811 2053
u 4834 5253
u 9644 6929
u 8524 6039
u 8671 8551
q 480 1970
u 6780 7827
u 3695 1532
u 2439 1619
u 6775 9328
q 7533 7149
u 8331 8217
u 4041 3524
u 7636 5060
u 8530 6426
u 4582 2681
u 7489 9002
q 8174 7402
u 2410 8471
u 5787 258
u 4289 6852
u 9000 1077
u 2459 3589
u 3152 9745
u 5303 1726
u 9996 6012
u 1527 7540
u 3889 5292
q 8973 3047
u 5494 2853
q 9817 7477
u 3106 1674
q 9321 9394
u 5277 9547
u 6113 8389
u 6822 7152
u 1820 4248
u 2562 9337
u 2387 3114
u 4745 8857
q 371 3000
u 7994 5049
u 2384 3212
u 4291 3122
u 7698 8609
u 35 2247
u 6269 138
u 323 1775
u 2097 2130
u 2501 6029
q 8849 581
u 1152 5295
q 8927 866
u 4575 8040
u 9218 2725
q 5868 9528
u 6296 8964
u 8863 2704
u 1060 9987
u 7316 8649
u 9078 4833
u 563 1348
u 7050 6710
q 1959 9668
q 9642 5491
u 2143 8661
u 3880 9141
u 9774 8837
u 4409 957
u 320 8919
u 7539 4971
u 9973 5057
u 5254 2401
u 4043 7383
u 4580 795
u 1263 3922
u 4557 9442
u 9853 7013
u 8593 9779
u 7498 5669
u 4990 6222
u 8852 1314
q 300 4479
u 8921 1067
u 4898 1753
u 1242 5999
u 7662 4740
q 4051 8405
u 7732 4983
u 1380 4027
u 507 2603
q 9369 2701
u 1526 2655
u 1246 7876
q 1998 3423
u 1 7191
u 1022 5705
q 3363 7107
u 1087 7577
u 5810 460
q 8689 7478
u 7555 4868
u 6929 4734
u 6277 9900
u 8589 4705
u 7182 4491
q 8849 1030
u 8027 686
u 7837 8233
u 5508 7798
u 7621 8475
u 9706 2245
q 7642 3412
u 6292 362
u 5499 3400
u 1195 1260
u 6795 831
u 7230 2657
u 4141 8042
u 2517 8186
u 8202 9055
u 5507 7373
u 4468 8701
u 1425 7617
u 5117 1551
u 6948 8935
u 7417 9249
u 7658 2072
u 8178 6800
u 2359 3736
u 8820 6107
u 6739 9573
u 9103 5356
u 6185 6512
u 1077 6691
u 3333 3750
u 3492 2891
u 9140 3900
q 74 2643
u 9409 8565
u 7795 2725
u 6974 8629
u 3429 5044
u 517 2704
u 1790 3083
u 6111 9805
u 751 8120
u 7181 9868
u 1147 5142
u 9038 5184
u 4665 6483
u 3391 6587
q 119 20
u 9319 9481
u 1127 2343
u 5601 9293
u 7484 8299
u 1000 4578
q 9982 1808
u 2244 5426
u 9295 9613
u 3064 7275
u 9639 4719
u 1653 119
u 7639 2557
q 4677 9294
u 7460 5595
u 2865 5975
u 5945 1874
q 5867 3845
u 8760 3557
u 6254 2092
q 3990 4549
u 4932 845
u 4816 4329
u 9647 7080
q 2473 9925
u 7821 900
q 9328 9854
u 4617 9471
u 7390 5328
u 3025 4997
u 9019 1844
u 6452 7655
q 4689 1021
u 2858 2591
u 2744 4841
u 7084 6777
u 6641 4187
u 46 8097
u 8220 6092
u 93 6539
u 1089 8501
u 6994 83
u 278 2411
u 8198 1945
u 5095 5675
u 7681 4339
q 6501 7673
u 4684 7844
u 4032 958
u 1482 6681
u 3067 6895
u 4510 9681
u 6923 173
u 2014 3853
u 4402 1255
u 7447 2751
u 435 4414
u 2469 6497
u 1457 2091
u 1709 6311
q 4049 8815
q 2305 4566
u 4936 347
u 1234 27
u 5917 2190
u 6489 4944
u 1420 6560
u 7241 9924
u 386 485
u 4867 7210
u 3882 3684
u 6947 1
u 5398 7555
u 5974 1506
u 9470 851
q 303 3612
q 6645 2801
u 1939 9629
u 4487 1276
u 6041 7284
u 6245 8266
q 1272 4035
u 3223 221
u 1557 3347
u 7209 9777
u 7817 7843
u 2696 6576
u 6525 4913
u 5456 8663
q 9458 1707
q 5848 6386
u 9689 9821
u 7353 9518
u 5378 4770
u 1823 9610
u 7447 1890
u 2381 4001
u 7618 9355
u 6903 3749
u 2457 4451
u 3006 9570
u 4691 5130
u 3641 5294
q 7691 9283
u 613 7672
u 8086 536
u 406 4670
u 6491 1599
u 5247 5349
q 3597 284
q 5542 4347
u 1077 2165
u 1598 2548
u 6056 6068
u 8658 7284
u 5496 7703
q 7698 889
q 1722 7987
u 6950 6834
u 1023 4317
q 8616 8942
u 4703 286
u 6079 1452
q 5494 1999
u 4779 9073
u 2680 8100
u 2797 3022
u 5361 8675
u 8933 1856
u 848 1110
u 6714 3430
u 520 4259
q 4859 9697
u 7231 3818
q 9001 9623
u 3184 4682
u 1245 5315
u 9371 3243
u 4460 7889
u 8443 9255
u 359 1098
u 7315 1787
u 2758 7296
u 5696 1479
u 1267 8661
u 6767 5899
u 7373 5555
u 9471 167
q 744 2995
u 3477 6304
u 6209 9249
u 1528 6732
u 8076 4873
u 13 8276
u 2590 3163
u 9637 6877
u 306 1308
q 8124 8977
u 4138 1486
u 3836 3977
u 8008 173
u 4351 7913
u 2028 9835
q 84 2019
q 9970 8687
u 4483 3790
u 2102 1383
u 9375 4617
u 9184 675
u 7545 3012
u 9077 7403
u 9698 5217
u 3280 981
u 7929 4032
u 1778 2537
u 4063 9066
u 3402 5716
u 4150 4004
u 1533 3804
u 7507 4424
u 5550 6410
u 2855 7756
u 3463 7637
u 7556 8625
u 8117 7660
u 6494 331
q 2150 7636
u 4251 1538
q 2646 5492
u 8040 4496
u 8762 5007
u 6675 7228
q 4667 7521
u 9026 9872
u 4175 9190
u 1126 312
u 6224 5552
q 6737 7459
u 6684 3590
u 6140 3712
q 7971 3909
u 8078 187
u 807 6607
u 3838 3921
u 9838 7394
u 5687 1709
u 6325 7038
u 1728 453
u 356 3527
u 3753 2855
q 7660 3174
u 8537 6698
u 1139 3191
u 2814 3032
u 14 2043
u 6799 5462
u 1870 8270
u 4229 4239
u 3785 1701
u 3517 9309
q 6358 2721
u 2559 346
u 5423 8251
q 6646 700
u 6234 4285
u 9304 9777
u 1166 9612
u 7531 2106
u 1593 3247
u 7411 5013
q 7183 3813
u 1096 5091
u 6385 4252
u 3988 8770
u 9327 6770
u 1247 8763
q 9968 2697
q 7222 4031
u 9692 8132
u 5175 7293
u 9238 1823
u 5865 8002
u 2724 9453
u 2307 4187
u 4370 5981
u 2952 8072
u 5827 3321
q 2319 79
u 6729 383
u 7697 5915
u 3917 5488
u 6871 1542
u 7068 8030
u 7933 1433
u 158 9209
u 1733 7082
u 3046 838
u 6344 3158
u 1709 1262
u 8953 2648
u 3260 2227
u 9736 1205
u 7030 5869
q 3920 199
u 7195 174
u 1769 1627
