100000 100000
u 94417 40399
q 58528 5559
u 99774 8639
q 31237 68875
u 6454 81545
u 98477 73659
q 21003 98980
q 95570 25404
u 77289 50440
u 78130 22887
u 30305 34789
u 97793 11364
q 62940 16850
u 74025 43058
u 99413 14208
q 77974 1568
u 80116 97554
u 50601 19076
q 37902 87792
u 89625 92680
u 91929 75559
q 74330 6506
u 40823 97386
u 45760 73032
u 11946 47798
u 16869 62640
u 95336 91200
q 37191 94104
u 74388 61426
u 61816 27981
u 67635 32932
u 29723 94474
u 41081 80669
u 7039 73120
u 35126 67760
q 4584 65380
u 91941 6204
u 51899 24577
u 66031 98279
u 24530 81126
q 89999 79842
q 77685 75229
q 64331 71474
u 35225 98264
u 12031 99134
u 87607 73875
u 97777 56822
u 59485 99744
u 84002 58723
q 30832 58320
u 83589 67136
u 36798 54197
u 35984 60756
u 8189 92715
q 1226 2564
q 96893 11146
u 35385 49859
u 27487 44946
u 83691 29025
q 4669 11887
u 58804 82743
u 1644 31563
u 17481 87528
u 23260 77429
q 86608 35671
u 21626 42478
u 5818 98312
u 20340 86633
u 72330 43069
u 33439 57270
q 89963 44770
u 11546 22393
u 84798 48435
q 18439 9334
u 45786 5884
q 13539 63687
u 90637 68135
u 54743 28689
u 46613 67009
u 4843 70570
u 95792 31473
u 26209 82929
u 28939 59381
u 91034 82083
u 95295 73692
u 45514 77066
u 94387 69515
u 78541 35970
u 93849 5143
u 15413 93024
u 5847 99125
u 71174 47601
q 74904 5750
u 20267 52936
u 62281 29309
q 42948 54451
u 19187 77634
u 12090 10525
u 95937 58226
u 44486 14636
q 66771 88262
u 95799 56094
q 26013 78167
u 32695 94675
q 90905 99447
u 95949 63730
u 14713 19778
q 85039 80772
u 56130 94495
q 26167 99445
q 95486 52544
u 82160 18246
u 2154 88221
q 92196 30128
u 60031 11111
u 29496 24319
u 70404 65175
u 66477 35931
u 4260 89926
u 15622 9954
u 55661 15185
u 4710 99562
u 48375 87532
q 37026 29185
u 2936 6065
u 95590 33748
u 35879 88326
u 88628 21973
u 86956 65225
u 91249 39845
u 2661 4685
u 77304 30961
u 952 23682
u 58226 20510
q 40016 1160
u 7338 17079
u 84217 51996
u 50298 1960
u 57004 5164
q 92526 96388
u 19826 5350
u 67792 18850
u 31166 52503
u 89956 24917
q 19359 6172
u 55196 25803
u 66675 46679
u 98218 11980
u 38824 62498
u 73314 29293
u 3185 5356
u 20880 37434
u 13908 97865
q 66402 51977
u 58183 48776
u 66350 86065
u 78673 1697
u 99706 23538
u 5562 17293
u 27906 1509
u 7971 43272
u 23980 40132
u 68967 57019
u 22790 45824
u 23073 36479
u 95172 43838
q 90950 53626
u 58975 82076
q 43548 37238
u 75026 67787
u 5333 79900
u 90059 54398
u 12692 66017
q 87543 14315
u 60647 27680
u 41018 92590
u 54309 37280
u 58335 52158
u 84819 74114
u 33128 3630
u 83255 70552
u 13050 22636
u 97082 92401
u 3952 88697
u 55709 63190
q 34964 8847
u 39577 71829
u 48842 33633
u 46306 80266
u 25347 29419
q 63178 24007
u 51527 86365
u 90708 95304
u 78691 73864
u 58715 25810
u 77301 74687
u 34352 83083
u 68521 81075
u 57923 21426
q 98607 44630
u 12791 17950
q 15165 8655
u 4495 27830
u 85278 62559
u 50008 45067
u 43186 45796
u 45105 93706
u 51510 6980
u 32412 33595
u 77066 75517
u 98803 1944
u 75435 65675
u 80120 78953
u 61655 18173
u 80770 99627
u 46484 88837
u 95738 9369
u 73693 43563
q 9275 65389
u 28611 90530
u 72933 61408
u 34291 33825
q 44373 89705
u 98294 50607
u 71375 27396
u 26719 31462
u 45816 11392
u 11337 96286
u 7469 90938
u 5535 6864
q 1135 11594
q 88588 39328
u 8201 29465
u 81603 3702
u 12969 95461
u 10252 39226
u 45370 37282
u 1354 90468
u 78984 55587
u 53485 75025
u 16759 51391
u 15836 63200
u 13830 13222
u 49049 85144
q 78325 11352
u 78025 27238
u 2681 48657
u 78950 90962
q 47019 162
u 72768 69255
u 41628 67119
u 34541 64564
u 95229 32243
u 24119 27522
q 22915 65047
u 18507 88989
u 63379 12366
u 12706 4936
u 49875 85206
u 90941 27324
u 98827 61308
u 47956 46562
u 17536 68952
q 97473 80369
q 5085 61383
u 51652 75029
u 27787 53016
u 7532 73565
u 50777 81726
u 38099 89328
u 71700 8145
u 97046 99660
u 60452 14536
u 4567 59609
u 94951 66783
u 19169 42128
u 22726 10450
u 5710 68178
u 39154 98368
u 95138 59298
u 25299 12461
u 60129 25259
u 58913 73950
q 49228 37244
u 65259 19488
u 1150 54551
u 8838 8896
u 71748 49790
u 61638 635
q 10932 93424
u 96995 8292
u 60545 41183
u 60010 6327
q 50835 35813
q 31675 69393
u 46326 72767
q 13500 22473
u 24963 71391
u 25818 77840
u 37867 13562
u 81002 49177
u 44128 70293
u 86302 11417
u 51104 96907
q 68643 54060
u 36412 85477
u 16093 39846
q 37511 80060
u 68926 15559
u 20807 50566
u 57717 69629
q 90087 37506
u 1087 78185
u 77 37680
u 23707 21481
u 53101 24413
q 19205 90364
u 99621 28739
u 47144 79927
u 44964 56568
u 37530 12163
u 68628 39579
u 12723 19706
u 56866 30997
u 40612 94356
u 77822 73864
u 90742 80571
q 19333 18504
u 20938 70789
u 67594 21072
u 79889 34604
u 6420 31960
u 63782 22337
u 54649 54895
u 46024 56040
u 37968 64528
u 55458 53488
u 27974 25775
u 70877 42648
u 54999 23444
u 92486 12158
u 22176 22233
q 42097 23566
u 70516 54327
u 81425 20665
u 62077 56451
q 51027 6785
u 31279 9586
u 24141 10387
u 36728 48085
u 52241 55829
u 97320 55818
q 75857 68373
u 4041 46883
u 85716 53325
u 11533 57945
u 33647 62641
u 64584 57385
u 79406 2387
u 2814 282
u 23723 54879
u 89625 68564
q 70339 62685
u 49627 27245
u 95877 36489
q 20932 40094
u 54571 65646
q 34010 89981
u 89682 24104
q 17356 20419
u 23045 64152
u 85400 20480
u 17248 359
u 85465 8784
u 2874 28208
q 71503 35265
u 25762 62013
u 13069 3711
u 22530 96725
u 4633 63714
u 69897 3025
u 63773 59891
q 2332 48050
u 26249 80760
u 84625 79797
u 42997 93817
q 24739 49748
u 97436 38410
u 64434 75410
u 61472 59237
u 32855 73633
u 36180 57880
u 25411 83454
u 96803 48784
u 245 30822
u 67535 49650
u 45894 6771
u 54988 83030
u 1266 9275
u 25332 61981
u 11696 90339
u 37024 76669
u 11197 19883
u 7185 53525
u 70674 2609
u 62889 72623
q 41019 13440
u 62456 85474
u 15040 17948
u 71745 78552
u 46580 80092
u 32140 41989
u 78588 84677
u 28528 15433
u 10733 83809
u 19135 15034
u 14190 17963
u 17074 96336
u 37575 68061
u 67237 32402
u 13911 96644
u 32181 64944
u 94978 41994
u 47978 22869
u 80658 55530
u 46215 53937
u 84223 21
u 53144 66966
u 51348 13588
u 88195 43312
u 3271 64484
q 74232 25750
u 21771 64921
u 81054 19619
u 5435 43410
u 48463 11281
u 4798 85497
u 50358 27234
q 89143 47220
u 36606 85931
u 66754 14751
u 98364 53712
u 53051 61914
u 37909 47159
u 57816 8685
u 60107 95080
u 71044 18490
q 25965 68828
u 958 79190
u 37508 34345
u 29334 88499
u 60729 50582
u 18407 9233
u 29814 20646
u 31735 76592
u 75400 32638
q 65814 55188
u 98353 37018
q 81146 73843
u 16229 54581
q 54681 1428
u 93135 48030
u 67245 9946
u 7863 43655
u 86555 73879
u 84506 86121
u 82027 91032
u 42949 69281
u 3308 15486
u 56473 78814
u 94020 20953
u 5207 46090
u 75037 97067
u 73017 7373
u 42560 88861
q 95961 597
u 76808 68332
u 65390 82288
u 79619 87572
u 93444 33780
u 21696 31823
u 51661 64667
u 21741 25065
q 22521 85177
u 33316 77042
u 51876 9441
q 88123 18732
u 43728 44392
u 50271 47201
u 22844 53000
u 1281 37931
u 64190 72178
u 20027 1094
u 48343 91805
u 44164 72963
u 50793 7761
u 18270 1436
u 3785 24426
u 79867 35595
u 96339 34808
q 62823 14915
u 82232 44172
q 57785 35038
q 47207 26154
u 29243 80798
u 4369 7086
u 90444 47307
u 43564 47576
u 51442 32296
q 49673 51460
u 16452 16689
u 17150 73781
u 32705 89082
q 10983 97432
u 82171 15892
u 67888 98226
u 45127 68607
u 71269 82793
u 42727 13004
u 88091 83743
q 73247 85572
u 57703 48462
u 42449 39862
u 26984 37189
q 5727 91886
q 13759 32681
u 77580 50861
q 25703 83767
u 5343 36086
u 65287 61215
u 75364 84043
u 52377 26085
u 30699 17551
u 65487 3504
u 42834 34971
u 54123 76859
u 91312 82976
u 20283 66462
u 39168 83471
u 67978 95634
q 37236 14407
u 43921 68406
u 14729 64832
u 6389 10244
u 80652 54811
u 33093 90737
u 96176 85198
u 13133 69413
u 6345 16295
q 34482 47357
q 26361 30197
u 5923 42015
u 44698 27956
u 55699 26163
q 56064 2080
q 21396 6165
q 60601 74781
u 45980 79139
u 30477 86963
u 39847 59657
u 58741 76767
u 44749 96753
u 1775 44286
u 97759 77492
u 16804 22347
u 48821 71391
u 1290 51526
u 52426 95447
u 39605 2837
u 33840 50623
u 30403 63622
u 86339 81085
u 33815 55435
u 41289 39745
u 41552 59073
u 27988 80440
u 27016 45456
q 79316 60938
q 71640 45658
u 13467 93279
q 8742 91497
q 82573 55927
q 33337 36235
u 16944 59516
u 59830 8128
u 70599 77058
u 19274 39025
q 93655 80855
u 43213 88229
q 75109 17347
u 69838 43226
u 62512 51445
u 5035 99878
u 35587 80615
u 58375 82
u 76757 12120
q 11849 4726
u 65872 5868
q 75992 30026
q 32900 83739
u 64181 82158
u 1820 88729
u 53970 18811
u 62373 28378
u 69809 80275
u 58135 69100
u 60630 11841
u 94870 27613
u 82681 61490
q 4277 26727
u 59737 3184
u 99413 19013
u 77354 85096
u 88807 82106
u 55032 91218
u 87905 11818
u 20429 77415
u 59228 45007
u 51613 38441
u 86772 32219
u 77852 23258
u 82104 71926
u 71984 71422
u 25394 9678
u 40815 53620
u 8049 52003
u 5723 51108
u 54640 14931
u 66309 27220
u 60674 50328
u 90526 60618
u 87372 53836
u 96243 11255
q 8853 12230
u 16853 90471
q 44512 30596
u 94202 52678
q 45925 21951
u 18497 7961
u 28180 40038
u 36791 80237
u 39080 79246
u 82542 5112
u 95514 22638
u 1130 71190
q 56635 71088
u 78546 25230
u 76631 24019
q 96473 9552
u 67919 36579
u 82125 61760
u 24594 44337
q 59594 72558
u 26495 83749
u 47691 92329
u 37274 65865
u 40820 95689
u 77377 57494
u 38978 50626
q 94272 28340
u 54136 836
u 59100 3597
u 21656 37484
u 9097 46268
u 25812 97949
u 16247 61192
u 62128 47137
u 79172 52260
u 1132 55100
u 85327 77937
u 9278 88866
u 44673 40173
u 19457 50043
q 42214 8293
u 31137 67109
u 72016 74407
u 33430 12376
q 79504 13807
u 75486 37370
u 37623 89703
u 87800 69454
u 11188 13658
u 35652 60504
u 37318 78347
u 69749 50819
u 67497 599
u 50359 97893
u 38841 18336
u 32113 87459
u 9973 26716
u 20061 70988
u 41825 92763
u 87935 36586
u 81227 51857
u 61251 67046
u 7315 15969
u 15350 89681
u 73244 82738
u 64839 44410
u 30598 86115
u 61292 26170
u 29289 72182
u 44276 87495
u 48117 53083
u 32520 49722
u 21660 70938
u 63629 50104
q 57288 91317
u 39456 92419
q 90734 27406
u 94139 63607
u 16059 95043
u 84320 92699
u 24448 25702
u 31624 8597
u 73298 32262
u 21391 11297
u 52836 84955
u 6330 41957
u 11170 9000
q 17148 95510
u 35139 68144
u 13180 60464
u 8298 42563
u 17903 70797
q 46859 20493
u 28738 48651
u 86782 92206
u 14103 64706
u 68134 96797
u 85778 12567
q 23581 64646
u 94090 66094
u 67591 2635
u 25657 58380
u 38037 43261
q 95584 80228
u 47732 30230
u 31779 57730
u 20732 64246
u 5073 72700
u 15830 59763
u 9218 75134
u 18376 28049
u 63293 34796
u 82693 58995
u 31980 47481
u 46861 72839
u 97535 66698
u 19371 90096
u 93544 707
q 26094 97212
u 39522 91207
u 10357 8071
u 36086 60921
u 64061 92418
u 75489 92166
u 9226 62382
u 80001 38299
u 28841 93839
u 92478 15083
u 65476 13982
u 85485 39109
u 634 46742
u 4383 29656
u 7867 62172
u 59439 6021
q 49975 96016
u 73963 28545
u 79319 35842
u 23117 14999
u 90907 69090
u 36576 21108
u 7324 99410
u 74314 74023
u 18067 9374
q 46280 70632
u 43473 82349
u 14466 71209
q 44095 50540
q 16716 78246
u 12593 7248
u 56355 32073
u 15214 68199
u 66101 5999
u 87954 72547
u 77229 98429
u 14260 74339
u 411 16124
q 50345 56067
u 54520 66482
u 7387 65684
q 67751 25823
u 93651 36963
u 71658 76503
u 86200 90250
u 7634 26711
u 2752 31400
u 71612 56490
u 72684 29500
u 948 23548
u 79718 19366
u 4787 99357
u 81792 60903
u 48009 27472
u 51821 84313
q 22510 82031
q 33594 16979
q 7211 41898
q 39265 18059
q 15909 6035
u 43575 7592
u 96741 68604
u 30232 83975
u 52578 22492
u 96083 39812
u 25029 6497
u 9634 72692
q 6400 11472
q 59840 42270
u 17046 58190
q 42323 37934
u 61462 99521
u 49916 38749
u 59557 81718
u 96849 37963
u 58533 70056
u 88352 59864
u 29865 32569
u 51244 42793
u 68770 78178
u 1374 14524
u 14362 17822
u 52689 89420
u 77293 33657
q 17113 37570
u 74508 95234
u 76235 41504
u 22 48079
u 26943 76283
u 77652 38525
u 68839 31701
u 29784 12919
u 28575 43712
u 74476 99025
q 49985 35005
q 13395 98372
q 51745 76917
q 77280 77150
u 49863 16643
q 50622 24810
q 68299 18488
u 7237 23357
u 22703 85583
u 34731 54429
u 21613 50803
u 84817 11134
u 67711 67317
u 89253 53649
u 7890 72617
u 88433 38498
q 86844 37685
u 13582 80901
q 98746 65031
u 4715 79208
u 36953 81493
u 6023 7709
u 72770 34632
u 57759 45219
u 76684 90130
u 9291 1525
u 67763 64115
u 79955 78109
u 57065 58679
u 41791 44342
u 92390 99355
u 17583 3046
u 21594 1699
u 89493 22401
u 56014 19796
u 36905 31134
q 1425 75445
u 63006 77352
u 2434 99566
u 91149 80081
q 17219 68356
q 55615 94255
u 62756 12880
u 3545 29828
u 81570 47361
u 90820 41968
u 98837 90366
u 95735 36699
u 42457 39209
u 39503 96637
q 18136 63480
u 3313 94703
q 36885 4130
u 72643 93797
u 79620 7445
q 61810 55271
q 50932 73292
u 6959 87628
u 383 88852
u 89883 61183
u 12872 66380
u 68631 20862
u 67565 19400
u 28017 34967
u 90014 93931
u 56646 76839
u 56512 22480
u 12270 21829
u 17776 68980
u 31420 41727
u 1950 68913
u 22192 7888
u 66774 53926
u 9782 64309
u 61276 87115
u 15367 49544
u 49407 93620
u 56342 53554
u 31494 59006
u 86445 22337
u 63580 37659
u 89140 4101
u 38253 13408
u 18606 49800
u 1183 5510
u 56089 8077
u 48069 26530
u 43121 56610
u 9312 44748
u 72428 81049
u 41222 85764
u 33909 41222
u 90229 15441
u 36895 78002
u 98942 32978
u 19297 33869
q 85826 26100
u 76201 83348
u 72547 77198
q 52082 32870
q 14788 93673
u 32731 25679
u 16995 52110
q 36583 9983
u 56347 39236
u 12654 24428
u 8269 47468
u 61194 87501
q 78074 10826
u 31105 90474
u 56460 98080
q 16288 90405
u 84799 34951
q 65609 91669
u 61028 41327
u 71760 89764
u 82321 34253
u 71489 27079
u 4180 98134
u 42033 88387
u 23603 5583
u 21537 26432
q 70489 82373
u 60115 45577
u 69784 91325
u 31839 16734
u 41018 41820
u 18126 47963
q 33987 4558
u 84871 34794
u 56254 85438
u 40372 64978
q 27689 81286
u 52758 49278
u 85565 47843
u 97028 27423
u 77590 91040
u 26445 67461
u 9025 92044
u 9072 30857
u 69580 57468
u 71925 21847
q 36718 58545
u 95827 82928
u 59407 89192
u 96673 65550
u 4958 25055
u 65965 24843
u 93712 12635
u 8713 61008
u 44287 49616
u 13209 77406
u 51584 62025
u 57725 52108
u 87633 60375
q 75773 51241
q 20065 74788
q 74337 57888
u 43336 84302
u 94207 69359
u 86616 55451
u 34056 57770
u 8291 23570
u 73239 23872
u 10653 24032
u 41011 44918
u 92811 98304
u 68184 97884
u 18569 64411
u 84950 98266
u 13304 73031
u 78813 96526
u 22115 99307
q 30733 94983
u 66286 55704
u 93069 48540
u 21727 82283
q 46334 42353
u 14806 81701
u 96719 47525
q 97718 28508
u 76567 1390
q 31096 25372
u 40920 28967
u 78025 5775
q 99394 9201
u 79540 36631
u 32375 26431
u 97728 62052
u 46635 20805
u 37258 50477
u 63498 52961
u 91655 97364
u 72546 55855
u 30506 25031
u 41546 64709
q 42736 61283
q 758 50206
q 17927 42665
q 91576 91087
u 49643 17585
u 93355 28246
u 84187 19689
u 23743 77624
u 62749 76660
u 82074 53781
u 50802 4649
u 2107 7081
u 97535 69883
q 6631 71675
q 67861 21345
u 30540 8103
q 94037 25302
u 14037 35531
u 73581 52535
u 15213 889
u 53731 47760
u 43995 44842
u 74643 68415
q 93996 44828
u 24251 10151
u 9974 30407
q 42614 93192
q 81472 81568
u 5657 63840
u 73900 52034
u 90746 61271
u 10480 44393
u 38806 73256
u 61992 29154
u 97040 78678
u 29729 82843
u 29336 28263
u 2336 73936
q 16634 37672
u 85394 63782
u 31192 23697
q 18437 98681
q 80939 2490
u 560 97267
u 4723 66423
u 3776 72507
u 15980 96011
u 65305 60453
u 80704 46286
u 66505 24896
u 46644 77778
u 53747 93286
u 36183 74731
u 46381 31811
u 51022 47993
u 87804 58898
u 93774 82056
u 84530 35436
u 87066 9348
q 94022 2942
u 14864 8923
u 59321 24553
u 68742 54981
u 2357 23915
u 32109 39386
q 88656 88276
q 13198 58675
u 52660 96656
u 65470 16109
q 83040 53124
q 52430 71263
u 24054 14736
u 82285 29057
u 61881 2471
u 43422 67177
q 7276 20347
q 78100 75677
q 94624 27517
u 21631 1666
u 29079 50414
u 83489 15438
u 39720 13613
u 41274 38832
u 3661 10659
u 19054 58791
q 15639 57060
u 40598 23321
u 27691 13453
u 94513 62605
u 25089 30737
u 91442 96204
u 25533 66061
u 58343 54114
u 81780 12175
u 48063 27281
u 8515 5017
u 53367 34746
u 8453 86201
u 65441 98644
u 49042 85036
u 54071 90718
u 14499 52867
u 56593 316
u 31063 74097
u 85348 55560
u 27019 42848
q 41652 257
q 6603 6085
u 61777 60678
u 3942 94630
u 57018 69365
q 10592 39272
u 60734 34162
u 78544 27453
u 49146 30766
u 65953 7257
u 83343 52514
u 98373 56116
u 27060 93232
u 2346 59127
u 98928 75970
u 18204 33838
u 37327 29639
u 60211 865
u 34385 11447
u 81982 78180
u 16779 35577
u 78007 32699
u 85231 98417
u 61889 90598
u 18291 89617
u 62930 37483
u 34242 81071
q 26183 70195
u 54661 63744
u 32816 36527
u 74917 98662
u 35275 98845
u 70277 6480
u 40303 64752
u 80720 73784
u 80663 76574
u 72130 29825
u 5959 52254
u 60744 41557
u 45143 94321
u 33087 3042
u 6671 91086
u 92171 21959
q 25956 51136
u 14061 8151
q 63096 83014
u 13624 4322
q 14812 8460
u 69851 51018
u 6141 76262
u 39373 35002
u 54582 64315
u 761 39450
u 65687 25786
q 12367 25475
u 65965 997
u 40225 58001
u 28667 71040
q 89365 34030
q 80149 65545
u 40069 66598
u 34554 92402
u 96426 86257
u 54777 63368
u 92777 54497
u 22472 59698
u 57399 18507
q 13568 38460
q 35317 37308
u 72588 88464
u 98634 60983
u 9479 76719
u 15583 26399
u 56550 42722
q 35762 19172
u 83422 34182
q 85753 97093
u 28636 22361
u 36599 33538
u 99800 20943
u 48672 18351
u 38203 57519
u 29800 69952
u 75859 27100
q 64032 47053
u 37419 47772
u 94781 4590
u 66159 89764
u 24335 53398
u 63880 31266
q 8164 41303
u 64099 64400
u 34613 51844
u 3241 14315
u 87420 25188
u 47191 70438
q 11440 42357
u 828 72695
u 57703 53944
q 97874 74026
u 12650 64878
u 36730 73681
u 65512 77336
u 30909 77661
u 39837 36873
u 52898 60845
u 8718 43298
u 58267 62737
u 76471 17204
u 25279 74968
u 97196 60521
u 39657 24363
u 54355 91724
q 74828 2169
u 63285 41755
u 65990 22482
u 8001 36743
u 4974 48567
u 39045 36956
u 43304 33471
u 29012 97007
q 17021 90248
u 22124 68667
q 24163 33552
u 91559 6247
u 77408 12286
q 57003 2498
u 59236 19671
q 73512 37565
u 68214 81940
u 68590 15931
q 15699 91777
u 2674 14865
u 2365 99774
u 83720 75972
u 72296 38126
q 12269 5865
u 66491 53944
u 97021 68677
q 27186 11277
u 14606 42507
u 75378 95703
u 19467 25010
q 82654 46138
u 76659 57407
u 47646 81900
u 14905 15382
q 72605 11208
u 12445 49351
u 92198 75
u 49804 75358
u 18485 59340
u 37788 67866
u 89213 89943
q 24486 90526
u 23385 649
u 1737 20633
q 19497 99672
u 31628 9860
u 4393 53431
u 61712 36211
u 11467 4840
u 11222 17855
u 32466 95910
u 215 43591
q 97000 96585
u 15211 12228
q 32450 838
u 99948 31403
u 20421 12927
u 87482 55638
u 54033 11409
u 63232 66621
q 79261 89825
u 83191 39317
q 40871 27278
u 82523 45310
u 43631 70265
u 76773 5096
u 86950 85533
u 83654 56982
u 69262 72310
u 74973 6118
u 13283 29518
u 60267 71325
u 36723 65954
u 17604 2319
u 6805 34291
u 63463 84211
u 5609 52248
q 74251 53438
u 83841 31788
u 13269 17936
q 62172 22276
u 61019 55976
u 4535 59252
u 41926 21941
u 34645 55053
q 60430 58874
u 99485 71354
u 31101 74341
u 2460 77972
q 31224 4731
u 85909 1226
u 15206 57085
u 93528 7009
u 47772 92554
u 12735 14008
q 27722 52659
u 84770 45710
q 38967 21038
u 5273 34079
u 55044 12218
u 85575 35122
u 78438 42697
u 13964 62422
u 56990 94377
u 31166 60460
u 3814 38946
u 98791 62408
u 70032 46447
u 15982 36524
u 74837 13681
q 14749 20642
u 791 26713
u 51602 85337
u 18680 97824
u 36190 40442
u 15097 869
u 78774 5820
u 98736 6668
u 46746 35216
u 43005 18317
u 21389 98859
q 27670 10109
u 22543 21693
u 57157 52754
u 11925 25502
u 19100 94042
u 49310 76308
u 27622 16348
u 1125 30681
u 41915 48469
q 11673 49133
u 90771 74986
u 10901 45022
u 77162 15143
u 4307 22927
u 94764 8998
u 95447 60458
u 31494 10981
u 40572 17981
u 97895 22924
u 43743 79226
u 50490 56789
u 54313 18121
u 9661 85565
u 81233 10404
u 16619 74883
u 57898 58857
u 16478 75966
u 37597 5269
u 52561 89405
u 73926 13104
u 9723 87344
u 96735 63394
u 53905 13409
u 62020 87596
u 44593 84504
q 51698 68601
u 64342 49617
u 18081 29960
q 68137 23284
u 71091 77698
q 22342 8114
u 70066 62092
u 89881 10056
u 6331 90277
u 90347 84671
u 58234 54700
q 46803 78560
q 7568 91093
u 87186 86530
u 61639 47452
u 18749 64442
u 48663 34987
q 71761 67002
u 6038 38041
u 99288 94502
u 24118 8964
u 94453 85058
u 47922 10075
u 13036 74809
u 40050 13291
q 35105 82380
u 97365 21895
q 80309 84314
u 33665 31878
u 16364 54688
q 71484 71601
q 45058 82228
u 50327 59250
q 53964 54213
u 74008 98897
u 50321 8267
q 86584 27888
u 93178 54948
u 90536 72614
q 98977 18456
u 28409 81028
u 32945 12892
u 44025 64989
u 21955 61251
u 95653 49218
u 4760 26662
u 28981 3455
u 38257 1166
u 6934 61236
u 23765 36316
u 6599 82368
u 20672 75167
u 81279 93297
u 48060 49131
u 88296 37201
q 42084 55760
u 70105 58278
u 77501 60651
q 24223 1699
u 48021 93102
u 84508 85101
q 73292 96899
u 45820 39426
q 81289 92106
u 60048 2092
u 44282 61453
u 83923 50447
u 3056 77436
u 11429 31441
u 90377 15110
u 90850 53462
u 10403 97725
u 22048 8722
q 46920 91494
q 10912 76343
u 81955 7819
q 10366 26480
u 7394 80326
u 19745 82003
u 82242 89648
u 17998 41719
u 41692 42580
u 20541 66364
u 96961 59119
u 6668 35092
u 88780 48673
u 50844 71070
u 44654 72945
u 6085 39803
u 42344 36614
u 85265 17561
u 25348 67326
u 89202 282
u 90955 12876
q 69196 72902
u 68427 76284
u 41263 49410
u 89725 20879
u 93826 89487
